plant_id,scientific_name,common_name,display_name,plant_family,image_url,image_source,native_states,growth_habit,plant_type,zone_min,zone_max,maintenance,soil_description,soil_moisture,soil_ph,supports_full_sun,supports_part_shade,supports_shade,supports_low_water,supports_medium_water,supports_high_water,bloom_color,bloom_jan,bloom_feb,bloom_mar,bloom_apr,bloom_may,bloom_jun,bloom_jul,bloom_aug,bloom_sep,bloom_oct,bloom_nov,bloom_dec,supports_bee_observed,supports_butterfly_observed,supports_hummingbird_observed,supports_moth_observed,supports_fly_observed,supports_beetle_observed,supports_wasp_observed,has_ladybird_data,has_pollinator_data
PLANT-00905,Thalictrum thalictroides,"Rue Anemone, Rue-anemone","Rue Anemone, Rue-anemone",Ranunculaceae,,,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,Herb,Herbaceous perennial,4,8,Medium,"Humus-rich, sometimes dry, soils.",Moist,Acidic (pH<6.8),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"White , Pink",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00906,Thaspium trifoliatum,"Purple Meadowparsnip, Purple Meadow Parsnip","Purple Meadowparsnip, Purple Meadow Parsnip",Apiaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/75570328/medium.jpeg,iNaturalist,Alabama | Arkansas | Florida | Georgia | Illinois | Kansas | Kentucky | Louisiana | Mississippi | Missouri | New Jersey | North Carolina | Ohio | Pennsylvania | Rhode Island | South Carolina | Tennessee | Virginia | West Virginia,Herb,Herbaceous perennial,3,9,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Red , Green , Purple",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00907,Thermopsis villosa,"Carolina Bushpea, Aaron's Rod, Bush Pea","Carolina Bushpea, Aaron's Rod, Bush Pea",Fabaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/13040666/medium.jpg,iNaturalist,Alabama | Georgia | Kentucky | Maryland | North Carolina | Tennessee | Virginia,Herb,Herbaceous perennial,4,9,Low,"Humus-rich, well-drained soil.",Moist,Acidic (pH<6.8),TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"White , Yellow",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00908,Thuja occidentalis,"Arborvitae, Eastern Arborvitae, Northern White Cedar","Arborvitae, Eastern Arborvitae, Northern White Cedar",Cupressaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/4684247/medium.jpeg,iNaturalist,Connecticut | Illinois | Indiana | Iowa | Kentucky | Maine | Maryland | Michigan | Minnesota | New Hampshire | New Jersey | New York | North Carolina | Ohio | Pennsylvania | Rhode Island | South Carolina | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Tree,Needled evergreen,2,7,Low,"Moist, well-drained alkaline soils.","Dry , Moist",Circumneutral (pH 6.8-7.2),TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Yellow , Green , Brown",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00909,Thuja plicata,"Western Red Cedar, Western Arborvitae, Canoe Cedar","Western Red Cedar, Western Arborvitae, Canoe Cedar",Cupressaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/7846522/medium.jpeg,iNaturalist,Alaska | California | Idaho | Montana | Washington,Tree,Needled evergreen,5,7,Medium,"Moist, slightly acidic soils.","Moist , Wet",,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"Red , Purple",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00910,Tiarella cordifolia,"Heartleaf Foamflower, Heart-leaf Foamflower","Heartleaf Foamflower, Heart-leaf Foamflower",Saxifragaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/55362104/medium.jpg,iNaturalist,Alabama | Connecticut | Georgia | Kentucky | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | New Hampshire | New Jersey | New York | North Carolina | Ohio | Pennsylvania | Rhode Island | South Carolina | Tennessee | Vermont | Virginia | Wisconsin,Herb,Herbaceous perennial,4,9,Low,"Moist, well-drained, humus-rich soils.",Moist,Acidic (pH<6.8),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"White , Pink , Purple",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00911,Tilia americana,"American Basswood, American Linden, Lime Tree, Bee Tree","American Basswood, American Linden, Lime Tree, Bee Tree",Tiliaceae,https://static.inaturalist.org/photos/404975522/medium.jpeg,iNaturalist,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,Tree,Tree,2,8,Low,"Moist, rich, well-drained, loamy soils.","Dry , Moist",Circumneutral (pH 6.8-7.2),TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Yellow,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00912,Tilia americana var. heterophylla,"American Basswood, White Basswood, Linden","American Basswood, White Basswood, Linden",Tiliaceae,,,Alabama | Arkansas | Florida | Georgia | Illinois | Indiana | Iowa | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Mississippi | Missouri | New Jersey | New York | North Carolina | Ohio | Pennsylvania | South Carolina | Tennessee | Virginia | West Virginia,Tree,Tree,3,7,Low,"Rich, rocky soils.",,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"White , Yellow",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00913,Tilia cordata,little-leaf linden,little-leaf linden,,https://inaturalist-open-data.s3.amazonaws.com/photos/12491246/medium.jpg,iNaturalist,Maine | Maryland | Wisconsin,,Tree,3,7,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00914,Tillandsia usneoides,Spanish Moss,Spanish Moss,Bromeliaceae,https://static.inaturalist.org/photos/22694434/medium.jpeg,iNaturalist,Alabama | Arkansas | Florida | Georgia | Louisiana | Mississippi | North Carolina | South Carolina | Texas | Virginia,Herb,Epiphyte,8,11,Low,,,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,White,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00915,Toona ciliata,Australian redcedar,Australian redcedar,,https://inaturalist-open-data.s3.amazonaws.com/photos/346961838/medium.jpeg,iNaturalist,Hawaii,,Tree,9,12,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00916,Torreya taxifolia,"Florida Nutmeg, Florida Torreya, Stinking-cedar, Torrey Tree, Savin, Gopher Wood, Polecat Wood, Stinking-yew","Florida Nutmeg, Florida Torreya, Stinking-cedar, Torrey Tree, Savin, Gopher Wood, Polecat Wood, Stinking-yew",Taxaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/168560298/medium.jpg,iNaturalist,Florida | Georgia,Tree,Needled evergreen,5,9,High,,,Circumneutral (pH 6.8-7.2),TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Not Applicable,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00917,Toxicodendron diversilobum,western poison oak,western poison oak,,https://static.inaturalist.org/photos/14897857/medium.jpeg,iNaturalist,California | Nevada | Oregon | Washington,,Deciduous shrub,5,9,High,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00918,Toxicodendron radicans,"Eastern Poison Ivy, Poison Ivy","Eastern Poison Ivy, Poison Ivy",Anacardiaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/2237896/medium.jpg,iNaturalist,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia,Shrub,Deciduous shrub,4,10,High,,Moist,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"White , Green , Brown",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00919,Tradescantia bracteata,"Bracted Spiderwort, Long-bract Spiderwort","Bracted Spiderwort, Long-bract Spiderwort",Commelinaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/19947472/medium.jpg,iNaturalist,Arkansas | Illinois | Indiana | Iowa | Kansas | Michigan | Minnesota | Missouri | Montana | Nebraska | North Dakota | Oklahoma | South Dakota | Wisconsin | Wyoming,Herb,Herbaceous perennial,4,9,Medium,Moist to dry soils,Moist,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Blue , Purple",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00920,Tradescantia ernestiana,spiderwort,spiderwort,,https://inaturalist-open-data.s3.amazonaws.com/photos/188005251/medium.jpg,iNaturalist,Alabama | Arkansas | Mississippi | Missouri | Oklahoma,,Herbaceous perennial,5,9,Medium,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00921,Tradescantia longipes,spiderwort,spiderwort,,https://inaturalist-open-data.s3.amazonaws.com/photos/3303949/medium.jpg,iNaturalist,Arkansas | Missouri,,Herbaceous perennial,4,9,Medium,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00922,Tradescantia ohiensis,"Ohio Spiderwort, Bluejacket","Ohio Spiderwort, Bluejacket",Commelinaceae,https://static.inaturalist.org/photos/100260194/medium.jpg,iNaturalist,Alabama | Arkansas | Connecticut | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Virginia | West Virginia | Wisconsin,Herb,Herbaceous perennial,4,9,Medium,"Various wet to dry soils. Acid-based, Calcareous, Limestone-based, Sandy, Sandy Loam, Medium Loam Clay",Dry,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"White , Pink , Blue",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00923,Tradescantia subaspera,Zigzag Spiderwort,Zigzag Spiderwort,Commelinaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/70972797/medium.jpg,iNaturalist,Alabama | Arkansas | Florida | Georgia | Illinois | Indiana | Kentucky | Louisiana | Mississippi | Missouri | North Carolina | Ohio | South Carolina | Tennessee | Virginia | West Virginia,Herb,Herbaceous perennial,5,9,Medium,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"White , Blue",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00924,Tradescantia tharpii,spider lily,spider lily,,https://inaturalist-open-data.s3.amazonaws.com/photos/191727335/medium.jpg,iNaturalist,Kansas | Missouri | Oklahoma | Texas,,Herbaceous perennial,4,9,Medium,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00925,Tradescantia virginiana,"Virginia Spiderwort, Spider Lily","Virginia Spiderwort, Spider Lily",Commelinaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/198713059/medium.jpeg,iNaturalist,Alabama | Arkansas | Delaware | Georgia | Illinois | Indiana | Iowa | Kentucky | Louisiana | Maryland | Michigan | Mississippi | Missouri | New Jersey | North Carolina | Ohio | Pennsylvania | South Carolina | Tennessee | Virginia | West Virginia,Herb,Herbaceous perennial,4,9,Medium,"Very adaptable plant prefers humus-rich soil but will grow in a wide range of soils: moist/dry, clay/sand, acid/alkaline.","Dry , Moist",Circumneutral (pH 6.8-7.2),TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"White , Blue , Purple",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00926,Trautvetteria caroliniensis,Carolina Bugbane,Carolina Bugbane,Ranunculaceae,https://static.inaturalist.org/photos/43739595/medium.jpg,iNaturalist,Alabama | Arizona | Arkansas | California | Colorado | Florida | Georgia | Idaho | Illinois | Indiana | Kentucky | Maryland | Mississippi | Missouri | Montana | New Mexico | North Carolina | Oregon | Pennsylvania | South Carolina | Tennessee | Texas | Utah | Virginia | Washington | West Virginia | Wyoming,Herb,Herbaceous perennial,5,8,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,White,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00927,Tridens strictus,longspike tridens,longspike tridens,,https://inaturalist-open-data.s3.amazonaws.com/photos/24722425/medium.jpeg,iNaturalist,Alabama | Arkansas | Florida | Georgia | Kansas | Kentucky | Louisiana | Mississippi | Missouri | Oklahoma | Tennessee | Texas,,Ornamental grass,5,9,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00928,Trillium cuneatum,Little Sweet Betsy,Little Sweet Betsy,Liliaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/260215512/medium.jpg,iNaturalist,Alabama | Georgia | Illinois | Kentucky | Mississippi | North Carolina | South Carolina | Tennessee,Herb,Herbaceous perennial,5,8,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Yellow , Green , Purple , Brown",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00929,Trillium erectum,"Red Trillium, Red Wakerobin, Stinking Benjamin, Wet Dog Trillium, Wet Dog Wakerobin, Purple Trillium, Purple Wakerobin","Red Trillium, Red Wakerobin, Stinking Benjamin, Wet Dog Trillium, Wet Dog Wakerobin, Purple Trillium, Purple Wakerobin",Liliaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/2802581/medium.jpg,iNaturalist,Connecticut | Delaware | Georgia | Illinois | Indiana | Kentucky | Maine | Maryland | Massachusetts | Michigan | New Hampshire | New Jersey | New York | North Carolina | Ohio | Pennsylvania | Rhode Island | South Carolina | Tennessee | Vermont | Virginia | West Virginia,Herb,Herbaceous perennial,4,7,Medium,Humus-rich soils.,Moist,Acidic (pH<6.8),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"White , Red , Yellow , Purple , Brown",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00930,Trillium flexipes,"Nodding Wakerobin, Nodding Trillium, Bent Trillium, Bent Wakerobin","Nodding Wakerobin, Nodding Trillium, Bent Trillium, Bent Wakerobin",Liliaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/18295248/medium.jpeg,iNaturalist,Alabama | Delaware | Illinois | Indiana | Iowa | Kentucky | Michigan | Minnesota | Missouri | New York | Ohio | Pennsylvania | South Dakota | Tennessee | Virginia | West Virginia | Wisconsin,Herb,Herbaceous perennial,4,7,Medium,"Sand, Loam",Dry,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,White,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00931,Trillium grandiflorum,"White Wake-robin, White Trillium, Large-flower Wake-robin, Large-flower Trillium, Large-flowered Wake-robin, Large-flowered Trillium","White Wake-robin, White Trillium, Large-flower Wake-robin, Large-flower Trillium, Large-flowered Wake-robin, Large-flowered Trillium",Liliaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/80252/medium.jpg,iNaturalist,Alabama | Connecticut | Delaware | Georgia | Illinois | Indiana | Iowa | Kentucky | Maine | Maryland | Massachusetts | Michigan | Minnesota | New Hampshire | New Jersey | New York | North Carolina | Ohio | Pennsylvania | South Carolina | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Herb,Herbaceous perennial,4,8,Medium,"Moist, humus-rich, sandy loam.",Moist,Acidic (pH<6.8),TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"White , Pink",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00932,Trillium luteum,"Yellow Wakerobin, Yellow Trillium","Yellow Wakerobin, Yellow Trillium",Liliaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/65672692/medium.jpeg,iNaturalist,Alabama | Georgia | Kentucky | Maryland | Michigan | North Carolina | South Carolina | Tennessee | Virginia,Herb,Herbaceous perennial,4,8,Medium,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Yellow , Green",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00933,Trillium recurvatum,"Prairie Trillium, Prairie Wake-robin, Bloody Butcher","Prairie Trillium, Prairie Wake-robin, Bloody Butcher",Liliaceae,https://static.inaturalist.org/photos/92924/medium.jpg,iNaturalist,Alabama | Arkansas | Illinois | Indiana | Iowa | Kentucky | Louisiana | Michigan | Mississippi | Missouri | North Carolina | Ohio | Oklahoma | Tennessee | Texas | Wisconsin,Herb,Herbaceous perennial,4,9,Medium,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Yellow , Green , Purple",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
