plant_id,scientific_name_key,scientific_name,common_name,native_states,plant_type,sunlight,moisture,maintenance,zone_min,zone_max,bloom_start,bloom_end,accepted_usda_code,plant_family,growth_habit,duration,size_notes,bloom_color,bloom_time,water_use,light_requirements,soil_moisture,soil_ph,soil_description,wildlife_use,commercial_availability,propagation_description,supports_full_sun,supports_part_shade,supports_shade,supports_low_water,supports_medium_water,supports_high_water,bloom_jan,bloom_feb,bloom_mar,bloom_apr,bloom_may,bloom_jun,bloom_jul,bloom_aug,bloom_sep,bloom_oct,bloom_nov,bloom_dec,pollinator_group,pollinator_observation_count,supports_bee_observed,supports_butterfly_observed,supports_moth_observed,supports_fly_observed,supports_beetle_observed,supports_wasp_observed,supports_hummingbird_observed,has_ladybird_data,has_pollinator_data,display_name,image_url
PLANT-00634,peltandra virginica,Peltandra virginica,"Tuckahoe, Green Arrow Arum, Arrow Arum, Green Arum",Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kentucky | Louisiana | Maine | Maryland | Michigan | Minnesota | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun to part shade,Wet,Medium,5,9,April,June,PEVI,Araceae,Herb,Perennial,Up to about 3 feet tall.,"White , Yellow , Green","Mar , Apr , May , Jun , Jul , Aug",High,Part Shade,Wet,,"Mud, Shallow water.",The berries of arrow arum attract wood ducks and king rails.,yes,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Tuckahoe, Green Arrow Arum, Arrow Arum, Green Arum",https://inaturalist-open-data.s3.amazonaws.com/photos/38914811/medium.jpg
PLANT-00635,penstemon barbatus,Penstemon barbatus,"Scarlet Bugler, Beard-lip Penstemon, Beard-lip Beardtongue, Red Penstemon, Red Beardtongue, Goldenbeard Penstemon, Goldenbeard Beardtongue, Saint Joseph's Staff, Varita De San Jose",Arizona | California | New Mexico | Texas,Herbaceous perennial,Full sun,Dry to medium,Medium,4,8,May,June,PEBA2,Scrophulariaceae,Herb,Perennial,Up to about 3 feet tall.,Red,"May , Jun , Jul , Aug , Sep , Oct",Low,Part Shade,Dry,,Rocky soils.,Attracts hummingbirds.,yes,Propagate by seed.,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Scarlet Bugler, Beard-lip Penstemon, Beard-lip Beardtongue, Red Penstemon, Red Beardtongue, Goldenbeard Penstemon, Goldenbeard Beardtongue, Saint Joseph's Staff, Varita De San Jose",https://inaturalist-open-data.s3.amazonaws.com/photos/512221/medium.jpg
PLANT-00636,penstemon cobaea,Penstemon cobaea,"Prairie Penstemon, Prairie Beardtongue, Foxglove Penstemon, Foxglove Beardtongue, False Foxglove, Large-flowered Penstemon, Large-flowered Beardtongue, Cobaea Penstemon, Cobaea Beardtongue, Wild Foxglove",Arizona | Arkansas | Colorado | Illinois | Iowa | Kansas | Missouri | Nebraska | New Mexico | Ohio | Oklahoma | Texas,Herbaceous perennial,Full sun,Dry to medium,Low,5,8,May,May,PECO4,Scrophulariaceae,Herb,Perennial,Up to about 3 feet tall.,"White , Pink , Purple , Violet","Apr , May , Jun",Medium,"Sun , Part Shade",Dry,Acidic (pH<6.8),"Calcareous or sandy loam. Rocky, Sandy, Limestone-based, Sandy Loam, Medium Loam, Clay Loam
Clay","This penstemon attracts a variety of moths. Nectar-insects, Cover",yes,Easily raised from seed (blooms second year). Collect seed in summer when capsules are brown and seeds are black.,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Prairie Penstemon, Prairie Beardtongue, Foxglove Penstemon, Foxglove Beardtongue, False Foxglove, Large-flowered Penstemon, Large-flowered Beardtongue, Cobaea Penstemon, Cobaea Beardtongue, Wild Foxglove",
PLANT-00637,penstemon cobaea var. purpureus,Penstemon cobaea var. purpureus,dew flower,Arizona | Arkansas | Colorado | Illinois | Iowa | Kansas | Missouri | Nebraska | New Mexico | Ohio | Oklahoma | Texas,Herbaceous perennial,Full sun,Dry to medium,Low,5,8,May,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,dew flower,
PLANT-00638,penstemon digitalis,Penstemon digitalis,"Mississippi Penstemon, Mississippi Beardtongue, Smooth White Penstemon, Smooth White Beardtongue, Talus Slope Penstemon, Talus Slope Beardtongue, Foxglove Penstemon, Foxglove Beardtongue",Alabama | Arkansas | Connecticut | Delaware | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Michigan | Mississippi | Missouri | Nebraska | New Jersey | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | Tennessee | Texas | Virginia | West Virginia,Herbaceous perennial,Full sun,Dry to medium,Medium,3,8,April,June,PEDI,Scrophulariaceae,Herb,Perennial,Up to about 5 feet tall.,"White , Purple","Apr , May , Jun , Jul","Low , Medium , High","Sun , Part Shade","Dry , Moist , Wet",Acidic (pH<6.8),"Fertile, well-drained loams, clay loams, and sand. Acid preferably but tolerates lime.",Hummingbirds and bumblebees,yes,Division is the easiest method of increase. Separate crowns in fall or early spring. Prune back the foliage of each new division. Propagate also by seed.,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Mississippi Penstemon, Mississippi Beardtongue, Smooth White Penstemon, Smooth White Beardtongue, Talus Slope Penstemon, Talus Slope Beardtongue, Foxglove Penstemon, Foxglove Beardtongue",https://static.inaturalist.org/photos/203469375/medium.jpg
PLANT-00639,penstemon grandiflorus,Penstemon grandiflorus,"Large Penstemon, Large Beardtongue, Large-flower Penstemon, Large-flower Beardtongue, Large-flowered Penstemon, Large-flowered Beardtongue",Colorado | Illinois | Indiana | Iowa | Kansas | Michigan | Minnesota | Missouri | Montana | Nebraska | New Mexico | North Dakota | Oklahoma | South Dakota | Texas | Wisconsin | Wyoming,Herbaceous perennial,Full sun,Dry to medium,Low,3,9,May,June,PEGR7,Scrophulariaceae,Herb,Perennial,"Up to about 4 feet tall, occasionally taller.","Pink , Blue , Purple","Apr , May , Jun , Jul",,Sun,,,Sandy soils.,,yes,Propagate by seed.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Large Penstemon, Large Beardtongue, Large-flower Penstemon, Large-flower Beardtongue, Large-flowered Penstemon, Large-flowered Beardtongue",
PLANT-00640,penstemon pallidus,Penstemon pallidus,"Pale Penstemon, Pale Beardtongue",Alabama | Arkansas | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Maryland | Michigan | Missouri | North Carolina | Ohio | Tennessee | West Virginia | Wisconsin,Herbaceous perennial,Full sun to part shade,Dry to medium,Low,4,8,May,June,PEPA7,Scrophulariaceae,Herb,Perennial,Up to about 30 inches tall.,"White , Blue , Purple","Apr , May , Jun , Jul",,Part Shade,,,Well-drained soils.,,yes,Propagate by seed.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Pale Penstemon, Pale Beardtongue",https://inaturalist-open-data.s3.amazonaws.com/photos/207173300/medium.jpg
PLANT-00641,penstemon tubaeflorus,Penstemon tubaeflorus,"White Wand Penstemon, White Wand Beardtongue",Arkansas | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Mississippi | Missouri | Nebraska | New Hampshire | Ohio | Pennsylvania | Tennessee | Texas | Wisconsin,Herbaceous perennial,Full sun,Dry to medium,Low,4,8,May,June,PETU,Scrophulariaceae,Herb,Perennial,Up to about 3 feet tall.,White,"May , Jun , Jul",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"White Wand Penstemon, White Wand Beardtongue",https://inaturalist-open-data.s3.amazonaws.com/photos/1974384/medium.jpg
PLANT-00642,peperomia obtusifolia,Peperomia obtusifolia,Baby Rubberplant,Florida,Herbaceous perennial,Part shade,Medium,Low,10,12,Seasonal bloomer,Seasonal bloomer,PEOB2,Piperaceae,Herb,Perennial,To about 16 inches in height.,"Green , Brown","Jan , Feb , Mar , Apr , May , Jun , Jul , Aug , Sep , Oct , Nov , Dec",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Baby Rubberplant,
PLANT-00643,persea borbonia,Persea borbonia,"Redbay, Red Bay, Sweet Bay, Silk Bay, Red Bay Persea, Laurel Tree",Alabama | Arkansas | Florida | Georgia | Louisiana | Mississippi | North Carolina | South Carolina | Texas,Tree,Full sun to part shade,Medium to wet,Low,7,9,May,June,PEBO,Lauraceae,Tree,Perennial,"Up to about 80 feet tall, often shorter.",Yellow,"Mar , Apr , May , Jun",High,Part Shade,Moist,,"Moist, acid soils.",,yes,Sow seeds directly after collection of stratify and sow in spring.,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Redbay, Red Bay, Sweet Bay, Silk Bay, Red Bay Persea, Laurel Tree",https://inaturalist-open-data.s3.amazonaws.com/photos/620002/medium.JPG
PLANT-00644,persicaria virginiana,Persicaria virginiana,knotweed,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun to part shade,Medium,Medium,4,8,August,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,knotweed,https://inaturalist-open-data.s3.amazonaws.com/photos/184431181/medium.jpg
PLANT-00645,petrea volubilis,Petrea volubilis,queen's wreath,Florida,Vine,Full sun,Medium,Medium,10,11,Seasonal bloomer,Seasonal bloomer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,queen's wreath,https://inaturalist-open-data.s3.amazonaws.com/photos/45881615/medium.jpg
PLANT-00646,phegopteris connectilis,Phegopteris connectilis,Long Beechfern,Alaska | Colorado | Connecticut | Delaware | Idaho | Illinois | Iowa | Maine | Maryland | Michigan | Minnesota | Montana | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oregon | Pennsylvania | Rhode Island | Tennessee | Vermont | Washington | West Virginia | Wisconsin,Fern,Part shade to full shade,Medium,Low,2,5,Non-flowering,Non-flowering,PHCO24,Thelypteridaceae,Herb,Perennial,,Not Applicable,,,,"Moist , Wet",Acidic (pH<6.8),,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Long Beechfern,https://inaturalist-open-data.s3.amazonaws.com/photos/403949915/medium.jpeg
PLANT-00647,phegopteris hexagonoptera,Phegopteris hexagonoptera,"Broad Beechfern, Broad Beech Fern",Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,Fern,Part shade to full shade,Medium to wet,Low,5,9,Non-flowering,Non-flowering,PHHE11,Thelypteridaceae,Herb,Perennial,Fronds up to about 30 inches long.,Not Applicable,,,Shade,Moist,,"Moist, acid, humus-rich soil.",,yes,Propagate by spores or,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Broad Beechfern, Broad Beech Fern",https://inaturalist-open-data.s3.amazonaws.com/photos/205216708/medium.jpg
PLANT-00648,phemeranthus calycinus,Phemeranthus calycinus,"Largeflower Flameflower, Largeflower Fameflower",Alabama | Arkansas | Colorado | Illinois | Kansas | Louisiana | Missouri | Montana | Nebraska | New Mexico | Oklahoma | Texas,Herbaceous perennial,Full sun,Dry to medium,Low,5,9,July,July,PHCA48,Portulacaceae,Subshrub,Perennial,Up to about 16 inches tall.,"Red , Pink , Purple","May , Jun , Jul , Aug , Sep , Oct",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Largeflower Flameflower, Largeflower Fameflower",https://inaturalist-open-data.s3.amazonaws.com/photos/226146108/medium.jpg
PLANT-00649,philadelphus pubescens,Philadelphus pubescens,Hoary Mock Orange,Alabama | Arkansas | Connecticut | Georgia | Illinois | Iowa | Kentucky | Louisiana | Maryland | Massachusetts | Mississippi | Missouri | New York | Ohio | Oklahoma | Pennsylvania | South Carolina | Tennessee | Texas | Virginia | Wyoming,Deciduous shrub,Full sun to part shade,Medium,Medium,6,9,June,July,PHPU4,Hydrangeaceae,Shrub,Perennial,"Up to about 20 feet tall, often shorter.","White , Yellow","May , Jun , Jul",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Hoary Mock Orange,https://inaturalist-open-data.s3.amazonaws.com/photos/343362370/medium.jpeg
PLANT-00650,philadelphus pubescens var. verrucosus,Philadelphus pubescens var. verrucosus,mock orange,Alabama | Arkansas | Connecticut | Illinois | Iowa | Kentucky | Louisiana | Massachusetts | Missouri | New York | Ohio | Oklahoma | Pennsylvania | Tennessee | Texas | Wyoming,Deciduous shrub,Full sun to part shade,Medium,Medium,6,9,June,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,mock orange,
PLANT-00651,phlox bifida,Phlox bifida,"Cleft Phlox, Sand Phlox",Arkansas | Illinois | Indiana | Iowa | Kansas | Kentucky | Michigan | Missouri | Tennessee | Wisconsin,Herbaceous perennial,Full sun to part shade,Dry to medium,Medium,4,8,May,May,PHBI3,Polemoniaceae,Herb,Perennial,Up to about 1 foot tall.,"White , Blue , Violet","Apr , May , Jun",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Cleft Phlox, Sand Phlox",https://inaturalist-open-data.s3.amazonaws.com/photos/828360/medium.JPG
PLANT-00652,phlox divaricata,Phlox divaricata,"Wild Blue Phlox, Louisiana Phlox, Blue Woodland Phlox, Sweet William, Wild Sweet William",Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | South Dakota | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Part shade to full shade,Medium,Medium,3,8,April,May,PHDI5,Polemoniaceae,Herb,Perennial,Up to about 20 inches tall.,"White , Pink , Purple , Violet","Mar , Apr , May , Jun",Medium,"Part Shade , Shade",Moist,"Alkaline (pH>7.2) , Acidic (pH<6.8)","Rich, moist, acid soils, but also found in calcareous areas. Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay.","Flowers attract butterflies, including swallowtails, gray hairstreaks, and western pygmy blues. Roots consumed by rabbits and voles.",yes,"Propagate by root division, seed, layering, or ""softwood"" cuttings (rooted stem) taken in late spring.",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Wild Blue Phlox, Louisiana Phlox, Blue Woodland Phlox, Sweet William, Wild Sweet William",https://inaturalist-open-data.s3.amazonaws.com/photos/3365048/medium.jpg
PLANT-00653,phlox divaricata subsp. laphamii,Phlox divaricata subsp. laphamii,wild sweet William,Alabama | Arkansas | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Minnesota | Mississippi | Missouri | Nebraska | North Carolina | Oklahoma | Pennsylvania | South Dakota | Tennessee | Texas | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Part shade to full shade,Medium,Medium,3,8,April,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,wild sweet William,
PLANT-00654,phlox drummondii,Phlox drummondii,"Annual Phlox, Drummond Phlox, Pride-of-Texas, Texas Pride",Oklahoma | Texas,Annual,Full sun to part shade,Medium,Medium,2,11,May,July,PHDR,Polemoniaceae,Herb,,6-20 inches tall.,"White , Red , Pink , Purple","Mar , Apr , May , Jun",Low,"Sun , Part Shade",Dry,"Acidic (pH<6.8) , Circumneutral (pH 6.8-7.2)","Although it prefers sandy, fertile soil, it can be established in a variety of well-drained soils, including alkaline substrates.",,yes,"Seed is available from United States companies, but essentially all of it comes from European sources, and includes a full range of color, from white to deep red. Plant seed in the fall at the suggested rate of 10 pounds/acre. After distributing the seed evenly, rake into loosened topsoil to ensure good seed/soil contact. Seeding rate is 10 pounds/acre. The approximate seed count is 234,000 seeds/pound.",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Annual Phlox, Drummond Phlox, Pride-of-Texas, Texas Pride",
PLANT-00655,phlox glaberrima,Phlox glaberrima,"Smooth Phlox, Marsh Phlox",Alabama | Arkansas | Florida | Georgia | Illinois | Indiana | Kentucky | Louisiana | Maryland | Mississippi | Missouri | New Jersey | North Carolina | Ohio | Oklahoma | South Carolina | Tennessee | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun to part shade,Medium,Medium,3,8,April,May,PHGL4,Polemoniaceae,Herb,Perennial,Up to about 4 feet tall.,"Pink , Purple","Apr , May , Jun , Jul",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Smooth Phlox, Marsh Phlox",https://inaturalist-open-data.s3.amazonaws.com/photos/2084494/medium.JPG
PLANT-00656,phlox maculata,Phlox maculata,"Wild Sweetwilliam, Phlox, Meadow Phlox, Wild Sweet William",Alabama | Delaware | Georgia | Illinois | Indiana | Iowa | Kentucky | Maryland | Michigan | Minnesota | Missouri | New Jersey | New York | North Carolina | Ohio | Pennsylvania | South Carolina | Tennessee | Virginia | West Virginia,Herbaceous perennial,Full sun to part shade,Medium,Medium,3,8,August,October,PHMA4,Polemoniaceae,Herb,Perennial,,"Red , Purple","May , Jun , Jul , Aug , Sep",,Sun,Wet,,"Clay, Loam",,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Wild Sweetwilliam, Phlox, Meadow Phlox, Wild Sweet William",https://inaturalist-open-data.s3.amazonaws.com/photos/172759372/medium.jpg
PLANT-00657,phlox paniculata,Phlox paniculata,"Fall Phlox, Perennial Phlox",Alabama | Arkansas | Delaware | Georgia | Illinois | Indiana | Kansas | Kentucky | Maryland | Missouri | New Jersey | North Carolina | Ohio | Pennsylvania | South Carolina | Tennessee | Virginia | West Virginia,Herbaceous perennial,Full sun to part shade,Medium,Medium,4,8,July,September,PHPA9,Polemoniaceae,Herb,Perennial,Up to about 6 feet tall.,"White , Pink , Purple","Jun , Jul , Aug , Sep , Oct",,Sun,Moist,,"Organic, Loam",,yes,Increase by,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Fall Phlox, Perennial Phlox",https://static.inaturalist.org/photos/4940063/medium.jpg
PLANT-00658,phlox pilosa,Phlox pilosa,"Downy Phlox, Prairie Phlox, Fragrant Phlox",Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Michigan | Mississippi | Missouri | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | Tennessee | Texas | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun,Medium,Medium,4,9,May,July,PHPI,Polemoniaceae,Herb,Perennial,Up to about 2 feet tall.,"White , Pink , Purple","Mar , Apr , May , Jun , Jul , Aug",Low,"Sun , Part Shade",Dry,Acidic (pH<6.8),"Sandy or rocky, well-drained soils.","Prairie phlox attracts long-tongued bees, butterflies and skippers.",yes,Propagation is possible by,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Downy Phlox, Prairie Phlox, Fragrant Phlox",https://inaturalist-open-data.s3.amazonaws.com/photos/514252781/medium.jpg
PLANT-00659,phlox pilosa subsp. ozarkana,Phlox pilosa subsp. ozarkana,Ozark phlox,Arkansas | Kansas | Louisiana | Missouri | Oklahoma | Tennessee,Herbaceous perennial,Full sun,Medium,Medium,4,9,May,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ozark phlox,
PLANT-00660,physocarpus opulifolius,Physocarpus opulifolius,"Common Ninebark, Atlantic Ninebark",Alabama | Arkansas | Colorado | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Maine | Maryland | Michigan | Minnesota | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Deciduous shrub,Full sun to part shade,Dry to medium,Medium,2,8,May,June,PHOP,Rosaceae,Shrub,Perennial,Up to about 10 feet tall.,"White , Pink","May , Jun",Low,"Sun , Part Shade , Shade","Dry , Moist , Wet",Circumneutral (pH 6.8-7.2),"Clay, Loam",,yes,Propagate by fall-sown seed or semi-hardwood cuttings with or without hormone treatment.,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Common Ninebark, Atlantic Ninebark",https://inaturalist-open-data.s3.amazonaws.com/photos/135237890/medium.jpeg
